"","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood","district","property_type","room_type","accommodates","bedrooms","price","minimum_nights","maximum_nights","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable"
"8778",2015-05-21,"within an hour",1,0.87,"FALSE",0,"TRUE","TRUE","Red Hook","Brooklyn","Entire loft","Entire place",6,2,101,1,12,100,10,9,10,10,10,10,"FALSE"
"8779",2010-03-15,"within an hour",1,0.96,"TRUE",2,"TRUE","TRUE","West Village","Manhattan","Entire house","Entire place",5,3,459,5,30,88,9,9,9,9,10,9,"FALSE"
"8780",2013-08-12,"within an hour",1,0.89,"FALSE",0,"TRUE","TRUE","Upper West Side","Manhattan","Private room in apartment","Private room",2,2,62,30,120,90,9,9,9,10,10,9,"FALSE"
"8781",2013-12-02,"within an hour",1,0.2,"TRUE",9,"TRUE","TRUE","Bushwick","Brooklyn","Private room in apartment","Private room",2,2,39,30,365,93,9,9,9,9,9,9,"FALSE"
"8782",2015-07-06,"within an hour",1,0.83,"FALSE",3,"TRUE","TRUE","Canarsie","Brooklyn","Entire house","Entire place",7,3,80,2,31,96,9,10,9,9,9,9,"FALSE"
"8783",2016-07-24,"within a day",1,0,"FALSE",0,"TRUE","TRUE","Williamsburg","Brooklyn","Entire condominium","Entire place",4,2,194,3,45,100,10,10,8,10,10,9,"FALSE"
"8784",2016-04-19,"within an hour",1,0.99,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",4,2,94,3,23,82,9,9,9,9,9,9,"TRUE"
"8785",2016-04-19,"within an hour",1,0.99,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",4,2,90,3,23,89,10,9,9,9,9,9,"TRUE"
"8786",2019-08-02,"within an hour",1,0.92,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",6,3,303,3,365,87,9,9,9,9,9,9,"FALSE"
"8787",2012-07-14,"within an hour",1,0.93,"FALSE",7,"TRUE","TRUE","Fresh Meadows","Queens","Entire house","Entire place",6,4,225,3,14,75,7,7,9,10,10,8,"FALSE"
"8788",2018-06-30,"within an hour",1,0.93,"FALSE",2,"TRUE","TRUE","Jamaica","Queens","Entire house","Entire place",10,3,155,1,45,88,9,9,9,9,9,9,"FALSE"
"8789",2016-04-13,"within an hour",1,0.98,"FALSE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire guesthouse","Entire place",5,2,150,3,30,83,9,9,9,9,10,9,"TRUE"
"8790",2020-10-07,"within a few hours",1,0.92,"FALSE",0,"TRUE","TRUE","Prospect-Lefferts Gardens","Brooklyn","Entire house","Entire place",6,3,750,2,30,100,10,10,9,9,10,9,"FALSE"
"8791",2016-07-11,"within an hour",1,0.94,"FALSE",0,"TRUE","TRUE","Crown Heights","Brooklyn","Private room in townhouse","Private room",4,2,145,4,28,100,10,8,9,9,9,10,"FALSE"
"8792",2013-09-14,"within an hour",1,0.93,"FALSE",5,"TRUE","TRUE","Harlem","Manhattan","Entire house","Entire place",7,3,85,30,31,92,10,10,10,9,9,9,"FALSE"
"8793",2014-11-13,"within a few hours",1,0.8,"FALSE",0,"TRUE","TRUE","Upper East Side","Manhattan","Entire townhouse","Entire place",10,4,793,5,90,91,9,8,10,9,10,9,"FALSE"
"8794",2015-03-13,"within an hour",1,0.86,"FALSE",5,"TRUE","TRUE","Upper East Side","Manhattan","Entire townhouse","Entire place",6,2,1400,14,1000,93,8,10,10,9,10,9,"FALSE"
"8795",2015-08-29,"within an hour",1,0.83,"FALSE",4,"TRUE","TRUE","Fresh Meadows","Queens","Entire house","Entire place",7,2,111,1,365,82,9,9,10,9,9,9,"TRUE"
"8796",2010-10-06,"within an hour",1,0.84,"FALSE",4,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",10,4,428,30,800,93,9,9,10,9,9,9,"FALSE"
"8797",2010-10-06,"within an hour",1,0.84,"FALSE",4,"TRUE","TRUE","Bushwick","Brooklyn","Entire townhouse","Entire place",12,5,428,30,60,90,9,9,10,9,9,9,"FALSE"
"8798",2016-04-19,"within an hour",1,0.99,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",4,2,92,3,23,87,9,8,10,9,9,8,"TRUE"
"8799",2018-06-30,"within an hour",1,0.93,"FALSE",2,"TRUE","TRUE","Jamaica","Queens","Entire house","Entire place",10,3,156,3,45,94,9,10,10,9,9,9,"FALSE"
"8800",2010-07-14,"within an hour",1,0.97,"FALSE",5,"TRUE","TRUE","Brownsville","Brooklyn","Entire townhouse","Entire place",6,3,279,2,21,85,9,8,10,9,8,8,"FALSE"
"8801",2017-02-06,"within an hour",1,0.97,"FALSE",3,"TRUE","TRUE","Springfield Gardens","Queens","Entire house","Entire place",5,2,113,2,28,94,10,9,10,9,10,10,"FALSE"
"8802",2015-09-07,"within an hour",1,0.78,"TRUE",5,"TRUE","TRUE","SoHo","Manhattan","Entire townhouse","Entire place",5,3,463,2,29,90,10,10,10,9,10,10,"FALSE"
"8803",2020-11-29,"within an hour",1,0.9,"FALSE",3,"TRUE","TRUE","East New York","Brooklyn","Entire house","Entire place",5,2,95,1,29,88,9,9,10,9,8,9,"TRUE"
"8804",2018-09-21,"within an hour",1,0.83,"TRUE",2,"TRUE","FALSE","Elmhurst","Queens","Entire house","Entire place",6,2,125,3,23,100,8,8,10,8,8,8,"FALSE"
"8805",2014-09-23,"within an hour",1,0.92,"FALSE",2,"TRUE","TRUE","Williamsburg","Brooklyn","Entire loft","Entire place",4,2,199,3,365,96,10,9,10,10,10,9,"TRUE"
"8806",2017-01-23,"within an hour",1,0.94,"TRUE",6,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",4,2,120,2,30,95,10,9,10,10,10,9,"TRUE"
"8807",2010-07-02,"within an hour",1,0.7,"TRUE",2,"TRUE","TRUE","Crown Heights","Brooklyn","Entire townhouse","Entire place",12,3,185,30,180,93,9,9,10,10,10,9,"TRUE"
"8808",2013-05-30,"within an hour",1,0.9,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire townhouse","Entire place",10,5,729,6,90,100,10,10,10,10,10,10,"TRUE"
"8809",2018-06-21,"within an hour",1,0.99,"TRUE",16,"TRUE","TRUE","Financial District","Manhattan","Room in serviced apartment","Hotel room",6,2,339,1,365,99,10,10,10,10,10,10,"TRUE"
"8810",2013-06-06,"within an hour",1,0.98,"TRUE",3,"TRUE","TRUE","Boerum Hill","Brooklyn","Private room in townhouse","Private room",4,2,142,1,30,100,10,10,10,10,10,10,"TRUE"
"8811",2015-02-13,"within a few hours",1,0.95,"TRUE",2,"TRUE","TRUE","Midtown","Manhattan","Private room in condominium","Private room",1,2,145,30,365,100,10,10,10,10,10,10,"TRUE"
"8812",2018-06-21,"within an hour",1,0.99,"TRUE",16,"TRUE","TRUE","Financial District","Manhattan","Room in serviced apartment","Hotel room",6,2,404,1,365,98,10,9,10,10,9,9,"TRUE"
"8813",2012-03-03,"within a few hours",1,0.7,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire townhouse","Entire place",6,2,300,7,365,100,10,10,10,10,10,10,"TRUE"
"8814",2019-05-31,"within an hour",1,0.97,"TRUE",0,"TRUE","TRUE","East Harlem","Manhattan","Entire townhouse","Entire place",6,2,150,3,90,99,10,10,10,10,10,10,"TRUE"
"8815",2019-08-08,"within an hour",1,0.96,"FALSE",0,"TRUE","TRUE","Jackson Heights","Queens","Entire house","Entire place",7,3,96,3,180,92,9,9,10,10,9,9,"TRUE"
"8816",2019-05-31,"within an hour",1,0.97,"TRUE",0,"TRUE","TRUE","East Harlem","Manhattan","Entire townhouse","Entire place",7,2,151,3,90,98,10,10,10,10,10,10,"TRUE"
"8817",2013-05-05,"within an hour",1,0.94,"FALSE",0,"TRUE","TRUE","Lower East Side","Manhattan","Entire loft","Entire place",7,5,250,3,90,100,10,9,10,10,10,10,"TRUE"
"8818",2009-12-16,"within a day",1,0.38,"TRUE",2,"TRUE","TRUE","Prospect Heights","Brooklyn","Entire condominium","Entire place",8,4,200,30,730,99,10,10,10,10,10,10,"FALSE"
"8819",2010-07-29,"within a day",1,0.5,"FALSE",0,"TRUE","FALSE","Lower East Side","Manhattan","Entire loft","Entire place",4,2,450,5,30,95,9,9,10,10,9,9,"FALSE"
"8820",2011-06-18,"within a day",1,0.15,"FALSE",2,"TRUE","TRUE","Williamsburg","Brooklyn","Entire house","Entire place",6,2,190,5,120,97,10,9,10,10,10,10,"FALSE"
"8821",2011-04-13,"within an hour",1,0.4,"FALSE",3,"TRUE","TRUE","Nolita","Manhattan","Entire condominium","Entire place",4,2,495,30,365,99,10,10,10,10,9,10,"FALSE"
"8822",2012-04-01,"within a few hours",1,0.74,"TRUE",3,"TRUE","TRUE","Crown Heights","Brooklyn","Entire house","Entire place",6,3,140,5,200,95,10,10,10,10,9,10,"FALSE"
"8823",2012-09-11,"within an hour",1,0.59,"TRUE",6,"TRUE","TRUE","Williamsburg","Brooklyn","Entire loft","Entire place",6,3,400,30,90,98,10,10,10,10,10,10,"FALSE"
"8824",2012-11-19,"within a day",1,0.77,"FALSE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",6,4,218,7,200,94,9,9,10,10,9,9,"FALSE"
"8825",2013-06-29,"within a few hours",1,0,"FALSE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",4,2,225,4,45,88,9,9,10,10,8,9,"FALSE"
"8826",2011-04-16,"within a few hours",1,0.5,"FALSE",4,"TRUE","TRUE","South Slope","Brooklyn","Private room in townhouse","Private room",4,2,80,30,1124,94,9,9,10,10,10,10,"FALSE"
"8827",2013-09-25,"within a day",1,0.43,"FALSE",2,"TRUE","TRUE","Crown Heights","Brooklyn","Entire house","Entire place",6,3,250,7,60,90,9,8,10,10,8,9,"FALSE"
"8828",2013-11-14,"within a few hours",1,0.84,"FALSE",3,"TRUE","TRUE","Clinton Hill","Brooklyn","Entire house","Entire place",10,5,350,3,180,91,9,9,10,10,10,9,"FALSE"
"8829",2013-07-18,"within an hour",1,0.67,"TRUE",2,"TRUE","TRUE","Midtown","Manhattan","Private room in apartment","Private room",3,2,130,30,365,99,10,10,10,10,10,10,"FALSE"
"8830",2014-02-18,"within an hour",1,0.33,"TRUE",2,"TRUE","TRUE","Kensington","Brooklyn","Entire house","Entire place",6,4,200,2,14,91,10,9,10,10,10,10,"FALSE"
"8831",2013-04-13,"within a few hours",1,0.57,"TRUE",2,"TRUE","TRUE","Upper East Side","Manhattan","Entire townhouse","Entire place",10,5,1999,3,30,99,10,10,10,10,10,9,"FALSE"
"8832",2014-06-02,"within a few hours",1,0.93,"TRUE",2,"TRUE","TRUE","Park Slope","Brooklyn","Private room in apartment","Private room",5,3,147,3,60,94,10,10,10,10,10,9,"FALSE"
"8833",2014-06-14,"within a few hours",1,0.75,"TRUE",2,"TRUE","TRUE","Chinatown","Manhattan","Entire condominium","Entire place",6,3,585,30,365,96,10,9,10,10,10,9,"FALSE"
"8834",2014-07-07,"within a few hours",1,0,"TRUE",2,"TRUE","TRUE","SoHo","Manhattan","Entire loft","Entire place",5,2,657,3,14,98,10,10,10,10,10,9,"FALSE"
"8835",2012-08-13,"within an hour",1,0.43,"FALSE",18,"TRUE","FALSE","Woodside","Queens","Private room in apartment","Private room",1,2,39,20,365,95,10,10,10,10,9,9,"FALSE"
"8836",2014-02-18,"within an hour",1,0.33,"TRUE",2,"TRUE","TRUE","Kensington","Brooklyn","Private room in house","Private room",2,2,45,1,60,98,10,10,10,10,9,10,"FALSE"
"8837",2012-07-02,"within an hour",1,0.96,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire townhouse","Entire place",10,5,310,30,1124,99,10,10,10,10,10,10,"FALSE"
"8838",2014-11-02,"within an hour",1,0.85,"FALSE",6,"TRUE","TRUE","Flushing","Queens","Entire house","Entire place",8,4,285,3,180,92,9,9,10,10,9,9,"FALSE"
"8839",2015-03-03,"within an hour",1,0.73,"FALSE",2,"TRUE","TRUE","Bushwick","Brooklyn","Entire house","Entire place",11,4,200,3,29,93,9,9,10,10,10,9,"FALSE"
"8840",2012-10-14,"within a day",1,0.56,"TRUE",2,"TRUE","TRUE","Financial District","Manhattan","Entire loft","Entire place",4,2,350,7,90,99,10,10,10,10,10,9,"FALSE"
"8841",2012-09-11,"within an hour",1,0.59,"TRUE",6,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in apartment","Private room",2,3,150,30,30,100,10,10,10,10,10,10,"FALSE"
"8842",2013-11-08,"within a few hours",1,0.87,"FALSE",6,"TRUE","TRUE","East Flatbush","Brooklyn","Entire house","Entire place",10,3,249,30,90,99,10,10,10,10,9,10,"FALSE"
"8843",2014-11-02,"within an hour",1,0.85,"FALSE",6,"TRUE","TRUE","Flushing","Queens","Entire house","Entire place",12,6,389,3,180,90,10,9,10,10,9,9,"FALSE"
"8844",2013-05-10,"within a few hours",1,0.74,"TRUE",5,"TRUE","TRUE","St. George","Staten Island","Private room in house","Private room",2,2,63,30,60,99,10,10,10,10,10,10,"FALSE"
"8845",2015-06-16,"within an hour",1,0.92,"TRUE",2,"TRUE","TRUE","East Flatbush","Brooklyn","Entire house","Entire place",8,3,140,5,21,98,10,10,10,10,9,10,"FALSE"
"8846",2013-12-06,"within an hour",1,0.85,"TRUE",4,"TRUE","TRUE","Windsor Terrace","Brooklyn","Private room in house","Private room",4,2,36,1,92,95,10,10,10,10,10,10,"FALSE"
"8847",2013-04-17,"within an hour",1,0,"FALSE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in apartment","Private room",2,2,86,2,14,100,10,10,10,10,10,10,"FALSE"
"8848",2011-10-20,"within a few hours",1,0,"TRUE",2,"TRUE","TRUE","SoHo","Manhattan","Entire loft","Entire place",4,2,557,7,100,98,10,10,10,10,10,10,"FALSE"
"8849",2014-05-29,"within an hour",1,0.83,"TRUE",6,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",8,4,180,30,60,85,8,10,10,10,8,8,"FALSE"
"8850",2015-10-24,"within an hour",1,0.7,"FALSE",4,"TRUE","TRUE","East Flatbush","Brooklyn","Entire house","Entire place",12,3,125,30,210,93,10,10,10,10,9,10,"FALSE"
"8851",2015-10-15,"within an hour",1,0.87,"FALSE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",6,2,137,3,29,85,9,9,10,10,9,9,"FALSE"
"8852",2013-12-30,"within a day",1,0.75,"TRUE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire house","Entire place",4,2,140,30,60,100,10,10,10,10,10,10,"FALSE"
"8853",2014-11-02,"within an hour",1,0.85,"FALSE",6,"TRUE","TRUE","Flushing","Queens","Entire house","Entire place",16,8,514,3,180,94,9,9,10,10,10,9,"FALSE"
"8854",2013-07-25,"within a few hours",1,0.98,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Entire loft","Entire place",8,2,305,4,180,99,10,10,10,10,10,10,"FALSE"
"8855",2015-10-24,"within an hour",1,0.7,"FALSE",4,"TRUE","TRUE","East Flatbush","Brooklyn","Entire house","Entire place",12,3,131,30,210,93,10,9,10,10,9,10,"FALSE"
"8856",2016-01-02,"within an hour",1,0.58,"TRUE",2,"TRUE","TRUE","Columbia St","Brooklyn","Entire condominium","Entire place",6,2,500,1,7,98,10,10,10,10,10,9,"FALSE"
"8857",2014-06-14,"within a few hours",1,0.73,"TRUE",4,"TRUE","TRUE","Middle Village","Queens","Entire house","Entire place",6,2,125,4,29,98,10,10,10,10,10,10,"FALSE"
"8858",2013-04-27,"within a few hours",1,0,"FALSE",2,"TRUE","TRUE","Gowanus","Brooklyn","Entire townhouse","Entire place",6,5,500,7,365,93,9,10,10,10,10,9,"FALSE"
"8859",2013-07-22,"within a day",1,0.75,"FALSE",2,"TRUE","TRUE","Harlem","Manhattan","Entire house","Entire place",7,3,449,5,60,96,10,10,10,10,9,10,"FALSE"
"8860",2016-02-09,"within a day",1,0.93,"TRUE",0,"TRUE","FALSE","Williamsburg","Brooklyn","Entire loft","Entire place",2,2,350,30,90,97,10,10,10,10,10,9,"FALSE"
"8861",2015-10-24,"within an hour",1,0.7,"FALSE",4,"TRUE","TRUE","East Flatbush","Brooklyn","Entire house","Entire place",7,2,79,30,210,92,9,9,10,10,9,9,"FALSE"
"8862",2014-01-14,"within an hour",1,0.86,"FALSE",5,"TRUE","TRUE","Allerton","Bronx","Entire house","Entire place",6,2,110,3,200,94,10,9,10,10,9,9,"FALSE"
"8863",2015-09-03,"within an hour",1,0.96,"TRUE",2,"TRUE","TRUE","Prospect-Lefferts Gardens","Brooklyn","Entire townhouse","Entire place",6,3,199,5,28,96,10,10,10,10,10,9,"FALSE"
"8864",2014-06-02,"within a few hours",1,0.93,"TRUE",2,"TRUE","TRUE","Park Slope","Brooklyn","Entire townhouse","Entire place",7,3,275,5,30,99,10,10,10,10,10,9,"FALSE"
"8865",2016-07-19,"within an hour",1,0.64,"TRUE",3,"TRUE","TRUE","Crown Heights","Brooklyn","Entire house","Entire place",5,2,120,3,29,95,10,10,10,10,9,10,"FALSE"
"8866",2015-10-14,"within a day",1,0,"FALSE",2,"TRUE","TRUE","Tribeca","Manhattan","Entire loft","Entire place",6,4,800,13,45,100,10,10,10,10,10,10,"FALSE"
"8867",2016-10-24,"within an hour",1,0.75,"TRUE",2,"TRUE","TRUE","Cobble Hill","Brooklyn","Entire condominium","Entire place",3,2,195,60,180,100,10,10,10,10,10,9,"FALSE"
"8868",2014-09-24,"within an hour",1,0.63,"FALSE",2,"TRUE","TRUE","Flatbush","Brooklyn","Entire house","Entire place",6,4,190,7,35,100,10,9,10,10,10,10,"FALSE"
"8869",2012-02-07,"within an hour",1,0.49,"FALSE",3,"TRUE","TRUE","Tompkinsville","Staten Island","Entire house","Entire place",6,2,65,30,900,98,10,10,10,10,10,10,"FALSE"
"8870",2014-11-02,"within an hour",1,0.85,"FALSE",6,"TRUE","TRUE","Flushing","Queens","Entire house","Entire place",5,2,246,3,365,95,9,10,10,10,9,9,"FALSE"
"8871",2013-11-09,"within an hour",1,0.42,"TRUE",3,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in loft","Private room",3,2,149,2,29,98,10,10,10,10,9,9,"FALSE"
"8872",2014-03-25,"within an hour",1,0.86,"TRUE",9,"TRUE","TRUE","Windsor Terrace","Brooklyn","Entire townhouse","Entire place",8,3,282,5,365,100,10,10,10,10,10,10,"FALSE"
"8873",2013-07-25,"within a few hours",1,0.98,"TRUE",2,"TRUE","TRUE","Harlem","Manhattan","Private room in loft","Private room",4,2,199,3,21,100,10,10,10,10,9,10,"FALSE"
"8874",2014-12-26,"within an hour",1,0.9,"TRUE",6,"TRUE","TRUE","Williamsburg","Brooklyn","Entire townhouse","Entire place",12,4,400,30,365,100,10,10,10,10,10,10,"FALSE"
"8875",2011-06-09,"within a few hours",1,0.29,"FALSE",3,"TRUE","FALSE","Upper West Side","Manhattan","Private room in apartment","Private room",1,2,89,30,365,98,10,10,10,10,10,10,"FALSE"
"8876",2018-01-06,"within an hour",1,0.92,"FALSE",3,"TRUE","TRUE","Long Island City","Queens","Entire house","Entire place",6,2,115,3,365,92,9,9,10,10,10,9,"FALSE"
"8877",2012-02-07,"within an hour",1,0.49,"FALSE",3,"TRUE","TRUE","Tompkinsville","Staten Island","Entire house","Entire place",6,2,69,30,900,97,10,10,10,10,10,10,"FALSE"
"8878",2012-05-23,"within a day",1,0.71,"FALSE",0,"TRUE","TRUE","Williamsburg","Brooklyn","Entire condominium","Entire place",4,2,400,3,25,94,10,9,10,10,10,10,"FALSE"
"8879",2015-07-16,"within an hour",1,0.97,"TRUE",2,"TRUE","TRUE","Belle Harbor","Queens","Entire guest suite","Entire place",3,2,200,30,90,98,10,10,10,10,10,9,"FALSE"
"8880",2011-10-17,"within a few hours",1,0.5,"FALSE",3,"TRUE","FALSE","Upper East Side","Manhattan","Entire condominium","Entire place",3,2,130,30,153,100,10,10,10,10,10,10,"FALSE"
"8881",2016-04-04,"within an hour",1,0.96,"TRUE",2,"TRUE","TRUE","Crown Heights","Brooklyn","Entire townhouse","Entire place",4,2,120,2,29,95,10,10,10,10,10,10,"FALSE"
"8882",2015-06-05,"within a few hours",1,0.93,"TRUE",10,"TRUE","TRUE","East Village","Manhattan","Private room in apartment","Private room",1,2,50,20,180,96,10,9,10,10,10,10,"FALSE"
"8883",2013-11-03,"within an hour",1,0.9,"FALSE",2,"TRUE","FALSE","Prospect Heights","Brooklyn","Entire house","Entire place",10,5,1100,31,365,99,10,10,10,10,10,9,"FALSE"
"8884",2014-05-06,"within an hour",1,0.9,"TRUE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Entire townhouse","Entire place",5,3,125,30,60,100,10,10,10,10,10,10,"FALSE"
"8885",2012-05-07,"within an hour",1,0.87,"TRUE",4,"TRUE","FALSE","Astoria","Queens","Entire guest suite","Entire place",4,2,207,5,90,99,10,10,10,10,10,10,"FALSE"
"8886",2011-05-19,"within a few hours",1,0.91,"FALSE",2,"TRUE","TRUE","Fort Greene","Brooklyn","Entire loft","Entire place",4,2,157,3,28,97,10,9,10,10,10,9,"FALSE"
"8887",2015-07-26,"within an hour",1,0.86,"TRUE",2,"TRUE","TRUE","East Flatbush","Brooklyn","Entire guest suite","Entire place",4,2,104,4,28,99,10,10,10,10,10,10,"FALSE"
"8888",2012-11-28,"within a few hours",1,0.5,"FALSE",2,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Private room in townhouse","Private room",4,2,120,5,15,87,8,7,10,10,10,8,"FALSE"
"8889",2012-02-07,"within an hour",1,0.49,"FALSE",3,"TRUE","TRUE","Tompkinsville","Staten Island","Entire house","Entire place",6,2,69,30,900,97,10,10,10,10,10,10,"FALSE"
"8890",2019-10-17,"within an hour",1,0.88,"FALSE",4,"TRUE","TRUE","Gowanus","Brooklyn","Entire townhouse","Entire place",4,2,325,30,90,100,10,10,10,10,10,9,"FALSE"
"8891",2017-03-11,"within an hour",1,0.93,"FALSE",2,"TRUE","FALSE","Williamsbridge","Bronx","Entire guest suite","Entire place",3,2,90,3,14,92,10,9,10,10,10,10,"FALSE"
"8892",2019-12-03,"within an hour",1,0.9,"FALSE",2,"TRUE","TRUE","Laurelton","Queens","Entire house","Entire place",8,3,177,2,60,100,10,10,10,10,10,10,"FALSE"
"8893",2019-10-17,"within an hour",1,0.88,"FALSE",4,"TRUE","TRUE","Boerum Hill","Brooklyn","Entire townhouse","Entire place",4,2,349,30,90,100,10,10,10,10,10,10,"FALSE"
"8894",2012-09-13,"within an hour",1,0.85,"TRUE",0,"TRUE","TRUE","Bedford-Stuyvesant","Brooklyn","Tiny house","Entire place",2,2,113,5,28,96,10,10,10,10,10,10,"FALSE"
"8895",2019-08-05,"within an hour",1,0.95,"FALSE",2,"TRUE","TRUE","College Point","Queens","Entire house","Entire place",14,3,362,1,365,100,9,9,10,10,10,9,"FALSE"
"8896",2020-11-15,"within an hour",1,0.82,"FALSE",0,"TRUE","TRUE","Upper West Side","Manhattan","Entire condominium","Entire place",4,2,200,14,21,100,10,10,10,10,10,10,"FALSE"
"8897",2010-08-17,"within a few hours",0.9,0.33,"FALSE",5,"TRUE","TRUE","Ridgewood","Queens","Private room in apartment","Private room",7,2,167,30,730,80,10,9,9,10,9,9,"FALSE"
"8898",2013-05-15,"within a day",0.6,0.56,"FALSE",2,"TRUE","TRUE","Bushwick","Brooklyn","Entire loft","Entire place",5,2,191,30,364,88,9,8,9,10,9,9,"FALSE"
"8899",2013-07-15,"within an hour",0.95,1,"FALSE",52,"TRUE","TRUE","Greenpoint","Brooklyn","Entire serviced apartment","Entire place",4,2,159,30,150,91,10,10,9,9,9,9,"TRUE"
"8900",2013-01-16,"within a day",0.5,0.36,"FALSE",4,"TRUE","TRUE","Nolita","Manhattan","Entire loft","Entire place",4,2,430,30,212,94,9,9,9,10,10,9,"FALSE"
"8901",2011-11-03,"within a few hours",0.9,0.77,"FALSE",2,"TRUE","TRUE","Prospect-Lefferts Gardens","Brooklyn","Entire townhouse","Entire place",13,3,85,5,28,88,9,9,9,9,9,9,"FALSE"
"8902",2014-04-21,"within an hour",0.9,0.96,"FALSE",2,"TRUE","TRUE","East Harlem","Manhattan","Entire condominium","Entire place",6,2,185,30,93,93,9,9,9,9,10,9,"TRUE"
"8903",2017-12-07,"within a few hours",0.9,0.79,"FALSE",2,"TRUE","FALSE","Harlem","Manhattan","Entire condominium","Entire place",6,2,90,30,365,93,9,9,9,9,9,9,"FALSE"
"8904",2011-11-11,"within a day",0.83,1,"FALSE",4,"TRUE","TRUE","Williamsburg","Brooklyn","Private room in apartment","Private room",1,2,100,30,60,73,7,7,9,9,10,7,"FALSE"
